time,prcp,pet
1/29/16 18:59,0,2.93E-08
1/29/16 19:59,0,3.34E-08
1/29/16 20:59,0,3.98E-08
1/29/16 21:59,0,3.91E-08
1/29/16 22:59,0,3.21E-08
1/29/16 23:59,0,2.75E-08
1/30/16 0:59,0,1.62E-08
1/30/16 1:59,0,1.02E-09
1/30/16 2:59,0,-1.02E-09
1/30/16 3:59,0,-1.06E-09
1/30/16 4:59,0.2296,-1.06E-09
1/30/16 5:59,0.332,-9.37E-10
1/30/16 6:59,1.25,-9.37E-10
1/30/16 7:59,0.5746,-1.18E-09
1/30/16 8:59,0.085,-1.18E-09
1/30/16 9:59,0.5348,-1.18E-09
1/30/16 10:59,1.0048,-1.06E-09
1/30/16 11:59,0,-1.63E-09
1/30/16 12:59,0.0012,-1.59E-09
1/30/16 13:59,0.0264,-1.26E-09
1/30/16 14:59,0,-2.57E-09
1/30/16 15:59,0.0002,1.63E-09
1/30/16 16:59,0,4.08E-08
1/30/16 17:59,0,7.59E-08
1/30/16 18:59,0,9.21E-08
1/30/16 19:59,0,1.02E-07
1/30/16 20:59,0,1.02E-07
1/30/16 21:59,0,9.33E-08
1/30/16 22:59,0,8.12E-08
1/30/16 23:59,0,6.73E-08
1/31/16 0:59,0,4.85E-08
1/31/16 1:59,0,-2.85E-10
1/31/16 2:59,0,-6.93E-10
1/31/16 3:59,0,-1.02E-09
1/31/16 4:59,0.0508,-1.06E-09
1/31/16 5:59,0.1186,-4.08E-11
1/31/16 6:59,0.148,-4.08E-11
1/31/16 7:59,0.1496,-2.04E-10
1/31/16 8:59,0.1932,-1.22E-10
1/31/16 9:59,0.6992,-1.22E-10
1/31/16 10:59,0.6516,-2.04E-10
1/31/16 11:59,0.731,-1.63E-10
1/31/16 12:59,0.698,-1.22E-10
1/31/16 13:59,0.8212,0
1/31/16 14:59,1.2328,-3.67E-10
1/31/16 15:59,0.8828,1.26E-09
1/31/16 16:59,0.5128,1.08E-08
1/31/16 17:59,0.1368,6.41E-08
1/31/16 18:59,0.0004,1.11E-07
1/31/16 19:59,0,1.43E-07
1/31/16 20:59,0,1.65E-07
1/31/16 21:59,0,1.63E-07
1/31/16 22:59,0,1.43E-07
1/31/16 23:59,0,1.20E-07
2/1/16 0:59,0,9.80E-08
2/1/16 1:59,0,6.41E-08
2/1/16 2:59,0,6.18E-08
2/1/16 3:59,0,6.92E-08
2/1/16 4:59,0,7.05E-08
2/1/16 5:59,0,6.76E-08
2/1/16 6:59,0,6.43E-08
2/1/16 7:59,0,6.33E-08
2/1/16 8:59,0,4.38E-08
2/1/16 9:59,0,-2.61E-09
2/1/16 10:59,0,-2.20E-09
2/1/16 11:59,0,-4.32E-09
2/1/16 12:59,0,-4.97E-09
2/1/16 13:59,0,-4.81E-09
2/1/16 14:59,0,-5.22E-09
2/1/16 15:59,0,2.12E-09
2/1/16 16:59,0,9.03E-08
2/1/16 17:59,0,1.56E-07
2/1/16 18:59,0,1.79E-07
2/1/16 19:59,0,1.98E-07
2/1/16 20:59,0,2.06E-07
2/1/16 21:59,0,1.97E-07
2/1/16 22:59,0,1.74E-07
2/1/16 23:59,0,1.45E-07
2/2/16 0:59,0,6.44E-08
2/2/16 1:59,0,-3.87E-09
2/2/16 2:59,0,-4.12E-09
2/2/16 3:59,0,-5.42E-09
2/2/16 4:59,0,-6.81E-09
2/2/16 5:59,0,-6.36E-09
2/2/16 6:59,0,-6.36E-09
2/2/16 7:59,0,-6.19E-09
2/2/16 8:59,0,-4.16E-09
2/2/16 9:59,0,-3.67E-09
2/2/16 10:59,0,-3.50E-09
2/2/16 11:59,0,-2.16E-09
2/2/16 12:59,0.0034,-1.34E-09
2/2/16 13:59,0.0384,-4.89E-10
2/2/16 14:59,0.0528,-3.26E-10
2/2/16 15:59,0.2216,4.08E-10
2/2/16 16:59,0.4652,3.27E-08
2/2/16 17:59,0.1688,5.33E-08
2/2/16 18:59,0,7.71E-08
2/2/16 19:59,0,9.17E-08
2/2/16 20:59,0.0428,9.86E-08
2/2/16 21:59,0,9.21E-08
2/2/16 22:59,0,7.53E-08
2/2/16 23:59,0,5.62E-08
2/3/16 0:59,0,1.81E-08
2/3/16 1:59,0,-6.11E-10
2/3/16 2:59,0,-9.37E-10
2/3/16 3:59,0,-1.14E-09
2/3/16 4:59,0,-1.30E-09
2/3/16 5:59,0,-1.34E-09
2/3/16 6:59,0,-1.39E-09
2/3/16 7:59,0,-1.34E-09
2/3/16 8:59,0,-1.14E-09
2/3/16 9:59,0,-1.14E-09
2/3/16 10:59,0,-1.14E-09
2/3/16 11:59,0,-1.10E-09
2/3/16 12:59,0,-1.14E-09
2/3/16 13:59,0,-1.22E-09
2/3/16 14:59,0,-1.59E-09
2/3/16 15:59,0,1.22E-10
2/3/16 16:59,0,2.62E-08
2/3/16 17:59,0,1.06E-07
2/3/16 18:59,0,1.18E-07
2/3/16 19:59,0,1.28E-07
2/3/16 20:59,0,1.20E-07
2/3/16 21:59,0,1.05E-07
2/3/16 22:59,0,8.73E-08
2/3/16 23:59,0,6.82E-08
2/4/16 0:59,0,2.51E-08
2/4/16 1:59,0,-3.26E-09
2/4/16 2:59,0,-2.45E-09
2/4/16 3:59,0,-2.57E-09
2/4/16 4:59,0,-2.32E-09
2/4/16 5:59,0,-2.04E-09
2/4/16 6:59,0,-2.04E-09
2/4/16 7:59,0,-2.08E-09
2/4/16 8:59,0,-2.08E-09
2/4/16 9:59,0,-2.08E-09
2/4/16 10:59,0,-2.04E-09
2/4/16 11:59,0,-1.92E-09
2/4/16 12:59,0,-1.67E-09
2/4/16 13:59,0,-1.43E-09
2/4/16 14:59,0,-1.10E-09
2/4/16 15:59,0,-2.04E-10
2/4/16 16:59,0,1.76E-08
2/4/16 17:59,0,4.54E-08
2/4/16 18:59,0,6.50E-08
2/4/16 19:59,0,7.84E-08
2/4/16 20:59,0,8.81E-08
2/4/16 21:59,0,8.54E-08
2/4/16 22:59,0,7.06E-08
2/4/16 23:59,0,4.75E-08
2/5/16 0:59,0,2.23E-08
2/5/16 1:59,0,-4.36E-09
2/5/16 2:59,0,-2.45E-09
2/5/16 3:59,0,-2.73E-09
2/5/16 4:59,0,-2.85E-09
2/5/16 5:59,0,-3.06E-09
2/5/16 6:59,0,-2.97E-09
2/5/16 7:59,0,-2.77E-09
2/5/16 8:59,0,-2.61E-09
2/5/16 9:59,0,-2.61E-09
2/5/16 10:59,0,-2.65E-09
2/5/16 11:59,0,-2.81E-09
2/5/16 12:59,0,-2.81E-09
2/5/16 13:59,0,-2.77E-09
2/5/16 14:59,0,-2.77E-09
2/5/16 15:59,0,-5.71E-10
2/5/16 16:59,0,2.29E-08
2/5/16 17:59,0,9.19E-08
2/5/16 18:59,0,1.16E-07
2/5/16 19:59,0,1.29E-07
2/5/16 20:59,0,1.32E-07
2/5/16 21:59,0,1.23E-07
2/5/16 22:59,0,1.02E-07
2/5/16 23:59,0,7.17E-08
2/6/16 0:59,0,2.56E-08
2/6/16 1:59,0,-4.12E-09
2/6/16 2:59,0,-3.14E-09
2/6/16 3:59,0,-3.55E-09
2/6/16 4:59,0,-3.46E-09
2/6/16 5:59,0,-3.26E-09
2/6/16 6:59,0,-3.06E-09
2/6/16 7:59,0,-2.93E-09
2/6/16 8:59,0,-2.77E-09
2/6/16 9:59,0,-2.93E-09
2/6/16 10:59,0,-3.26E-09
2/6/16 11:59,0,-4.08E-09
2/6/16 12:59,0,-4.28E-09
2/6/16 13:59,0,-4.32E-09
2/6/16 14:59,0,-4.32E-09
2/6/16 15:59,0,-1.43E-09
2/6/16 16:59,0,2.90E-08
2/6/16 17:59,0,8.28E-08
2/6/16 18:59,0,1.09E-07
2/6/16 19:59,0,1.26E-07
2/6/16 20:59,0,1.33E-07
2/6/16 21:59,0,1.27E-07
2/6/16 22:59,0,1.08E-07
2/6/16 23:59,0,8.06E-08
2/7/16 0:59,0,4.04E-08
2/7/16 1:59,0,-5.99E-09
2/7/16 2:59,0,-4.56E-09
2/7/16 3:59,0,-4.03E-09
2/7/16 4:59,0,-3.75E-09
2/7/16 5:59,0,-3.55E-09
2/7/16 6:59,0,-3.55E-09
2/7/16 7:59,0,-3.67E-09
2/7/16 8:59,0,-3.71E-09
2/7/16 9:59,0,-3.75E-09
2/7/16 10:59,0,-3.71E-09
2/7/16 11:59,0,-3.79E-09
2/7/16 12:59,0,-3.71E-09
2/7/16 13:59,0,-3.63E-09
2/7/16 14:59,0,-3.63E-09
2/7/16 15:59,0,-7.34E-10
2/7/16 16:59,0,3.38E-08
2/7/16 17:59,0,9.04E-08
2/7/16 18:59,0,1.14E-07
2/7/16 19:59,0,1.28E-07
2/7/16 20:59,0,1.34E-07
2/7/16 21:59,0,1.25E-07
2/7/16 22:59,0,1.03E-07
2/7/16 23:59,0,7.16E-08
2/8/16 0:59,0,3.38E-08
2/8/16 1:59,0,-1.71E-09
2/8/16 2:59,0,-1.18E-09
2/8/16 3:59,0,-1.30E-09
2/8/16 4:59,0,-1.43E-09
2/8/16 5:59,0,-1.63E-09
2/8/16 6:59,0,-1.83E-09
2/8/16 7:59,0,-1.92E-09
2/8/16 8:59,0,-2.08E-09
2/8/16 9:59,0,-2.20E-09
2/8/16 10:59,0,-2.40E-09
2/8/16 11:59,0,-2.65E-09
2/8/16 12:59,0,-2.81E-09
2/8/16 13:59,0,-2.89E-09
2/8/16 14:59,0,-3.02E-09
2/8/16 15:59,0,-3.67E-10
2/8/16 16:59,0,3.40E-08
2/8/16 17:59,0,1.15E-07
2/8/16 18:59,0,1.69E-07
2/8/16 19:59,0,1.98E-07
2/8/16 20:59,0,2.14E-07
2/8/16 21:59,0,2.07E-07
2/8/16 22:59,0,1.76E-07
2/8/16 23:59,0,1.26E-07
2/9/16 0:59,0,2.11E-08
2/9/16 1:59,0,-4.08E-10
2/9/16 2:59,0,-3.26E-10
2/9/16 3:59,0,-4.48E-10
2/9/16 4:59,0,-5.71E-10
2/9/16 5:59,0,-6.93E-10
2/9/16 6:59,0,-7.74E-10
2/9/16 7:59,0,-8.56E-10
2/9/16 8:59,0,-9.78E-10
2/9/16 9:59,0,-1.14E-09
2/9/16 10:59,0,-1.26E-09
2/9/16 11:59,0,-1.39E-09
2/9/16 12:59,0,-1.47E-09
2/9/16 13:59,0,-1.51E-09
2/9/16 14:59,0,-1.67E-09
2/9/16 15:59,0,8.15E-11
2/9/16 16:59,0,2.96E-08
2/9/16 17:59,0,9.32E-08
2/9/16 18:59,0,1.23E-07
2/9/16 19:59,0,1.46E-07
2/9/16 20:59,0,1.60E-07
2/9/16 21:59,0,1.48E-07
2/9/16 22:59,0,1.17E-07
2/9/16 23:59,0,8.17E-08
2/10/16 0:59,0,3.78E-08
2/10/16 1:59,0,-3.30E-09
2/10/16 2:59,0,-2.45E-09
2/10/16 3:59,0,-2.57E-09
2/10/16 4:59,0,-2.16E-09
2/10/16 5:59,0,-2.12E-09
2/10/16 6:59,0,-2.20E-09
2/10/16 7:59,0,-2.45E-09
2/10/16 8:59,0,-2.73E-09
2/10/16 9:59,0,-2.97E-09
2/10/16 10:59,0,-3.26E-09
2/10/16 11:59,0,-3.59E-09
2/10/16 12:59,0,-3.87E-09
2/10/16 13:59,0,-4.24E-09
2/10/16 14:59,0,-4.56E-09
2/10/16 15:59,0,-1.26E-09
2/10/16 16:59,0,2.17E-08
2/10/16 17:59,0,6.17E-08
2/10/16 18:59,0,8.55E-08
2/10/16 19:59,0,1.03E-07
2/10/16 20:59,0,1.10E-07
2/10/16 21:59,0,1.03E-07
2/10/16 22:59,0,8.34E-08
2/10/16 23:59,0,5.64E-08
2/11/16 0:59,0,2.65E-08
2/11/16 1:59,0,-8.03E-09
2/11/16 2:59,0,-5.22E-09
2/11/16 3:59,0,-4.28E-09
2/11/16 4:59,0,-4.61E-09
2/11/16 5:59,0,-4.97E-09
2/11/16 6:59,0,-4.93E-09
2/11/16 7:59,0,-4.56E-09
2/11/16 8:59,0,-4.20E-09
2/11/16 9:59,0,-3.91E-09
2/11/16 10:59,0,-3.71E-09
2/11/16 11:59,0,-3.67E-09
2/11/16 12:59,0,-3.50E-09
2/11/16 13:59,0,-3.26E-09
2/11/16 14:59,0,-2.97E-09
2/11/16 15:59,0,-7.34E-10
2/11/16 16:59,0,1.78E-08
2/11/16 17:59,0,5.38E-08
2/11/16 18:59,0,7.68E-08
2/11/16 19:59,0,9.22E-08
2/11/16 20:59,0,9.82E-08
2/11/16 21:59,0,9.31E-08
2/11/16 22:59,0,7.72E-08
2/11/16 23:59,0,5.46E-08
2/12/16 0:59,0,2.76E-08
2/12/16 1:59,0,-6.24E-09
2/12/16 2:59,0,-3.10E-09
2/12/16 3:59,0,-3.38E-09
2/12/16 4:59,0,-4.28E-09
2/12/16 5:59,0,-5.46E-09
2/12/16 6:59,0,-5.91E-09
2/12/16 7:59,0,-5.13E-09
2/12/16 8:59,0,-4.52E-09
2/12/16 9:59,0,-4.48E-09
2/12/16 10:59,0,-4.85E-09
2/12/16 11:59,0,-5.30E-09
2/12/16 12:59,0,-5.42E-09
2/12/16 13:59,0,-5.13E-09
2/12/16 14:59,0,-5.01E-09
2/12/16 15:59,0,-4.89E-10
2/12/16 16:59,0,3.37E-08
2/12/16 17:59,0,6.94E-08
2/12/16 18:59,0,9.14E-08
2/12/16 19:59,0,1.06E-07
2/12/16 20:59,0,1.12E-07
2/12/16 21:59,0,1.04E-07
2/12/16 22:59,0,8.51E-08
2/12/16 23:59,0,5.89E-08
2/13/16 0:59,0,3.19E-08
2/13/16 1:59,0,-5.79E-09
2/13/16 2:59,0,-7.74E-09
2/13/16 3:59,0,-8.15E-09
2/13/16 4:59,0,-8.52E-09
2/13/16 5:59,0,-8.56E-09
2/13/16 6:59,0,-8.64E-09
2/13/16 7:59,0,-8.56E-09
2/13/16 8:59,0,-8.88E-09
2/13/16 9:59,0,-9.05E-09
2/13/16 10:59,0,-9.58E-09
2/13/16 11:59,0,-1.06E-08
2/13/16 12:59,0,-1.10E-08
2/13/16 13:59,0,-1.10E-08
2/13/16 14:59,0,-1.11E-08
2/13/16 15:59,0,-4.08E-11
2/13/16 16:59,0,5.46E-08
2/13/16 17:59,0,8.37E-08
2/13/16 18:59,0,1.05E-07
2/13/16 19:59,0,1.20E-07
2/13/16 20:59,0,1.27E-07
2/13/16 21:59,0,1.20E-07
2/13/16 22:59,0,1.01E-07
2/13/16 23:59,0,7.27E-08
2/14/16 0:59,0,4.25E-08
2/14/16 1:59,0,-4.56E-09
2/14/16 2:59,0,-9.41E-09
2/14/16 3:59,0,-9.70E-09
2/14/16 4:59,0,-1.02E-08
2/14/16 5:59,0,-1.04E-08
2/14/16 6:59,0,-1.05E-08
2/14/16 7:59,0,-1.03E-08
2/14/16 8:59,0,-9.17E-09
2/14/16 9:59,0,-8.64E-09
2/14/16 10:59,0,-8.76E-09
2/14/16 11:59,0,-8.84E-09
2/14/16 12:59,0,-9.01E-09
2/14/16 13:59,0,-9.21E-09
2/14/16 14:59,0,-9.21E-09
2/14/16 15:59,0,-2.85E-10
2/14/16 16:59,0,4.70E-08
2/14/16 17:59,0,8.60E-08
2/14/16 18:59,0,1.10E-07
2/14/16 19:59,0,1.27E-07
2/14/16 20:59,0,1.38E-07
2/14/16 21:59,0,1.31E-07
2/14/16 22:59,0,1.07E-07
2/14/16 23:59,0,7.66E-08
2/15/16 0:59,0,4.54E-08
2/15/16 1:59,0,-2.77E-09
2/15/16 2:59,0,-7.95E-09
2/15/16 3:59,0,-7.99E-09
2/15/16 4:59,0,-7.70E-09
2/15/16 5:59,0,-7.17E-09
2/15/16 6:59,0,-6.15E-09
2/15/16 7:59,0,-4.93E-09
2/15/16 8:59,0,-4.44E-09
2/15/16 9:59,0,-4.36E-09
2/15/16 10:59,0,-4.52E-09
2/15/16 11:59,0,-4.85E-09
2/15/16 12:59,0,-5.13E-09
2/15/16 13:59,0,-5.66E-09
2/15/16 14:59,0,-6.40E-09
2/15/16 15:59,0,1.63E-10
2/15/16 16:59,0,4.66E-08
2/15/16 17:59,0,8.84E-08
2/15/16 18:59,0,1.12E-07
2/15/16 19:59,0,1.28E-07
2/15/16 20:59,0,1.36E-07
2/15/16 21:59,0,1.30E-07
2/15/16 22:59,0,1.11E-07
2/15/16 23:59,0,8.37E-08
2/16/16 0:59,0,5.28E-08
2/16/16 1:59,0,-6.32E-09
2/16/16 2:59,0,-5.91E-09
2/16/16 3:59,0,-4.69E-09
2/16/16 4:59,0,-4.28E-09
2/16/16 5:59,0,-4.16E-09
2/16/16 6:59,0,-3.99E-09
2/16/16 7:59,0,-3.71E-09
2/16/16 8:59,0,-3.46E-09
2/16/16 9:59,0,-3.46E-09
2/16/16 10:59,0,-3.63E-09
2/16/16 11:59,0,-3.83E-09
2/16/16 12:59,0,-3.75E-09
2/16/16 13:59,0,-3.63E-09
2/16/16 14:59,0,-3.55E-09
2/16/16 15:59,0,1.22E-10
2/16/16 16:59,0,4.55E-08
2/16/16 17:59,0,8.77E-08
2/16/16 18:59,0,1.21E-07
2/16/16 19:59,0,1.50E-07
2/16/16 20:59,0,1.69E-07
2/16/16 21:59,0,1.66E-07
2/16/16 22:59,0,1.43E-07
2/16/16 23:59,0,1.08E-07
2/17/16 0:59,0,5.18E-08
2/17/16 1:59,0,-8.97E-10
2/17/16 2:59,0,-9.37E-10
2/17/16 3:59,0,-1.14E-09
2/17/16 4:59,0,-1.30E-09
2/17/16 5:59,0,-1.26E-09
2/17/16 6:59,0,-1.51E-09
2/17/16 7:59,0,-1.79E-09
2/17/16 8:59,0,-1.71E-09
2/17/16 9:59,0,-2.32E-09
2/17/16 10:59,0,-3.42E-09
2/17/16 11:59,0,-4.65E-09
2/17/16 12:59,0.0851,-6.28E-09
2/17/16 13:59,0.0163,-6.72E-09
2/17/16 14:59,0,-5.05E-09
2/17/16 15:59,0.0023,-7.74E-10
2/17/16 16:59,0.3448,1.66E-08
2/17/16 17:59,0.0575,2.93E-08
2/17/16 18:59,0,2.70E-08
2/17/16 19:59,0,3.48E-08
2/17/16 20:59,0,7.13E-08
2/17/16 21:59,0,8.52E-08
2/17/16 22:59,0,7.32E-08
2/17/16 23:59,0,5.88E-08
2/18/16 0:59,0.0006,4.34E-08
2/18/16 1:59,0.1656,1.32E-08
2/18/16 2:59,0.3428,-3.30E-09
2/18/16 3:59,3.2904,-1.26E-09
2/18/16 4:59,7.196,7.34E-10
2/18/16 5:59,4.5268,5.71E-10
2/18/16 6:59,1.376,-6.11E-10
2/18/16 7:59,0.1254,-1.67E-09
2/18/16 8:59,0,-3.30E-09
2/18/16 9:59,0,-3.42E-09
2/18/16 10:59,0.002,-3.10E-09
2/18/16 11:59,0.2852,-2.40E-09
2/18/16 12:59,0.97,-1.63E-09
2/18/16 13:59,0.0412,-1.59E-09
2/18/16 14:59,0.0048,-1.02E-09
2/18/16 15:59,0,3.55E-09
2/18/16 16:59,0,5.09E-08
2/18/16 17:59,0,9.31E-08
2/18/16 18:59,0.1052,1.25E-07
2/18/16 19:59,0.3244,1.33E-07
2/18/16 20:59,0,1.13E-07
2/18/16 21:59,0,8.53E-08
2/18/16 22:59,0,6.32E-08
2/18/16 23:59,0,4.91E-08
2/19/16 0:59,0,3.26E-08
2/19/16 1:59,0,4.20E-09
2/19/16 2:59,0,-5.30E-10
2/19/16 3:59,0,-6.11E-10
2/19/16 4:59,0,-6.52E-10
2/19/16 5:59,0,-8.56E-10
2/19/16 6:59,0,-1.06E-09
2/19/16 7:59,0,-1.30E-09
2/19/16 8:59,0,-1.51E-09
2/19/16 9:59,0,-1.79E-09
2/19/16 10:59,0,-2.12E-09
2/19/16 11:59,0,-2.53E-09
2/19/16 12:59,0,-2.85E-09
2/19/16 13:59,0,-3.26E-09
2/19/16 14:59,0,-3.42E-09
2/19/16 15:59,0,9.37E-10
2/19/16 16:59,0,4.84E-08
2/19/16 17:59,0,8.05E-08
2/19/16 18:59,0,9.57E-08
2/19/16 19:59,0,1.09E-07
2/19/16 20:59,0,1.11E-07
2/19/16 21:59,0,9.96E-08
2/19/16 22:59,0,7.86E-08
2/19/16 23:59,0,5.63E-08
2/20/16 0:59,0,3.00E-08
2/20/16 1:59,0,1.63E-10
2/20/16 2:59,0,-1.34E-09
2/20/16 3:59,0,-1.67E-09
2/20/16 4:59,0,-2.12E-09
2/20/16 5:59,0,-2.85E-09
2/20/16 6:59,0,-3.14E-09
2/20/16 7:59,0,-3.02E-09
2/20/16 8:59,0,-2.97E-09
2/20/16 9:59,0,-3.26E-09
2/20/16 10:59,0,-3.91E-09
2/20/16 11:59,0,-4.61E-09
2/20/16 12:59,0,-4.65E-09
2/20/16 13:59,0,-4.16E-09
2/20/16 14:59,0,-3.59E-09
2/20/16 15:59,0,7.34E-10
2/20/16 16:59,0,4.98E-08
2/20/16 17:59,0,8.97E-08
2/20/16 18:59,0,1.11E-07
2/20/16 19:59,0,1.26E-07
2/20/16 20:59,0,1.34E-07
2/20/16 21:59,0,1.28E-07
2/20/16 22:59,0,1.08E-07
2/20/16 23:59,0,8.23E-08
2/21/16 0:59,0,5.30E-08
2/21/16 1:59,0,-5.79E-09
2/21/16 2:59,0,-4.97E-09
2/21/16 3:59,0,-4.56E-09
2/21/16 4:59,0,-4.44E-09
2/21/16 5:59,0,-4.36E-09
2/21/16 6:59,0,-4.08E-09
2/21/16 7:59,0,-3.75E-09
2/21/16 8:59,0,-3.38E-09
2/21/16 9:59,0,-3.38E-09
2/21/16 10:59,0,-3.46E-09
2/21/16 11:59,0,-3.91E-09
2/21/16 12:59,0,-3.79E-09
2/21/16 13:59,0,-3.67E-09
2/21/16 14:59,0,-3.30E-09
2/21/16 15:59,0,1.22E-09
2/21/16 16:59,0,6.13E-08
2/21/16 17:59,0,1.16E-07
2/21/16 18:59,0,1.38E-07
2/21/16 19:59,0,1.50E-07
2/21/16 20:59,0,1.50E-07
2/21/16 21:59,0,1.40E-07
2/21/16 22:59,0,1.19E-07
2/21/16 23:59,0,9.36E-08
2/22/16 0:59,0,6.48E-08
2/22/16 1:59,0,-4.28E-09
2/22/16 2:59,0,-5.66E-09
2/22/16 3:59,0,-5.46E-09
2/22/16 4:59,0,-5.34E-09
2/22/16 5:59,0,-4.03E-09
2/22/16 6:59,0,-3.14E-09
2/22/16 7:59,0,-2.85E-09
2/22/16 8:59,0,-3.46E-09
2/22/16 9:59,0,-3.22E-09
2/22/16 10:59,0,-3.18E-09
2/22/16 11:59,0,-3.30E-09
2/22/16 12:59,0,-3.95E-09
2/22/16 13:59,0,-5.13E-09
2/22/16 14:59,0,-6.32E-09
2/22/16 15:59,0,1.63E-09
2/22/16 16:59,0,6.65E-08
2/22/16 17:59,0,1.03E-07
2/22/16 18:59,0,1.26E-07
2/22/16 19:59,0,1.43E-07
2/22/16 20:59,0,1.48E-07
2/22/16 21:59,0,1.38E-07
2/22/16 22:59,0,1.16E-07
2/22/16 23:59,0,8.84E-08
2/23/16 0:59,0,5.69E-08
2/23/16 1:59,0,-3.14E-09
2/23/16 2:59,0,-7.91E-09
2/23/16 3:59,0,-7.29E-09
2/23/16 4:59,0,-5.46E-09
2/23/16 5:59,0,-3.71E-09
2/23/16 6:59,0,-3.30E-09
2/23/16 7:59,0,-3.10E-09
2/23/16 8:59,0,-3.06E-09
2/23/16 9:59,0,-3.10E-09
2/23/16 10:59,0,-3.22E-09
2/23/16 11:59,0,-3.79E-09
2/23/16 12:59,0,-3.83E-09
2/23/16 13:59,0,-3.59E-09
2/23/16 14:59,0,-3.14E-09
2/23/16 15:59,0,1.22E-10
2/23/16 16:59,0,3.90E-08
2/23/16 17:59,0,7.71E-08
2/23/16 18:59,0,1.01E-07
2/23/16 19:59,0,1.18E-07
2/23/16 20:59,0,1.25E-07
2/23/16 21:59,0,1.18E-07
2/23/16 22:59,0,1.00E-07
2/23/16 23:59,0,7.54E-08
2/24/16 0:59,0,4.66E-08
2/24/16 1:59,0,-3.55E-09
2/24/16 2:59,0,-3.30E-09
2/24/16 3:59,0,-3.59E-09
2/24/16 4:59,0,-3.26E-09
2/24/16 5:59,0,-2.93E-09
2/24/16 6:59,0,-2.85E-09
2/24/16 7:59,0,-2.85E-09
2/24/16 8:59,0,-2.81E-09
2/24/16 9:59,0,-2.77E-09
2/24/16 10:59,0,-2.65E-09
2/24/16 11:59,0,-2.65E-09
2/24/16 12:59,0,-2.85E-09
2/24/16 13:59,0,-3.26E-09
2/24/16 14:59,0,-3.30E-09
2/24/16 15:59,0,4.89E-10
2/24/16 16:59,0,4.23E-08
2/24/16 17:59,0,7.33E-08
2/24/16 18:59,0,9.69E-08
2/24/16 19:59,0,1.14E-07
2/24/16 20:59,0,1.24E-07
2/24/16 21:59,0,1.18E-07
2/24/16 22:59,0,9.70E-08
2/24/16 23:59,0,6.82E-08
2/25/16 0:59,0,3.81E-08
2/25/16 1:59,0,7.34E-10
2/25/16 2:59,0,-2.40E-09
2/25/16 3:59,0,-2.49E-09
2/25/16 4:59,0,-2.57E-09
2/25/16 5:59,0,-2.57E-09
2/25/16 6:59,0,-2.69E-09
2/25/16 7:59,0,-2.89E-09
2/25/16 8:59,0,-3.06E-09
2/25/16 9:59,0,-3.14E-09
2/25/16 10:59,0,-3.18E-09
2/25/16 11:59,0,-3.22E-09
2/25/16 12:59,0,-3.22E-09
2/25/16 13:59,0,-3.22E-09
2/25/16 14:59,0,-2.89E-09
2/25/16 15:59,0,1.14E-09
2/25/16 16:59,0,4.41E-08
2/25/16 17:59,0,7.51E-08
2/25/16 18:59,0,9.80E-08
2/25/16 19:59,0,1.14E-07
2/25/16 20:59,0,1.21E-07
2/25/16 21:59,0,1.13E-07
2/25/16 22:59,0,9.24E-08
2/25/16 23:59,0,6.35E-08
2/26/16 0:59,0,3.28E-08
2/26/16 1:59,0,-2.45E-10
2/26/16 2:59,0,-1.87E-09
2/26/16 3:59,0,-2.00E-09
2/26/16 4:59,0,-2.36E-09
2/26/16 5:59,0,-2.85E-09
2/26/16 6:59,0,-3.10E-09
2/26/16 7:59,0,-3.02E-09
2/26/16 8:59,0,-2.85E-09
2/26/16 9:59,0,-2.69E-09
2/26/16 10:59,0,-2.40E-09
2/26/16 11:59,0,-2.20E-09
2/26/16 12:59,0,-2.16E-09
2/26/16 13:59,0,-2.24E-09
2/26/16 14:59,0,-2.08E-09
2/26/16 15:59,0,1.39E-09
2/26/16 16:59,0,4.27E-08
2/26/16 17:59,0,6.94E-08
2/26/16 18:59,0,8.78E-08
2/26/16 19:59,0,1.01E-07
2/26/16 20:59,0,1.12E-07
2/26/16 21:59,0,1.07E-07
2/26/16 22:59,0,8.64E-08
2/26/16 23:59,0,5.91E-08
2/27/16 0:59,0,3.11E-08
2/27/16 1:59,0,5.30E-10
2/27/16 2:59,0,-2.36E-09
2/27/16 3:59,0,-2.61E-09
2/27/16 4:59,0,-2.36E-09
2/27/16 5:59,0,-2.24E-09
2/27/16 6:59,0,-2.24E-09
2/27/16 7:59,0,-2.32E-09
2/27/16 8:59,0,-2.49E-09
2/27/16 9:59,0,-2.85E-09
2/27/16 10:59,0,-3.83E-09
2/27/16 11:59,0,-5.18E-09
2/27/16 12:59,0,-6.32E-09
2/27/16 13:59,0,-7.13E-09
2/27/16 14:59,0,-7.05E-09
2/27/16 15:59,0,5.38E-09
2/27/16 16:59,0,5.07E-08
2/27/16 17:59,0,7.70E-08
2/27/16 18:59,0,9.53E-08
2/27/16 19:59,0,1.08E-07
2/27/16 20:59,0,1.15E-07
2/27/16 21:59,0,1.09E-07
2/27/16 22:59,0,9.11E-08
2/27/16 23:59,0,6.64E-08
2/28/16 0:59,0,3.83E-08
2/28/16 1:59,0,1.14E-09
2/28/16 2:59,0,-7.01E-09
2/28/16 3:59,0,-6.64E-09
2/28/16 4:59,0,-6.07E-09
