,time,preci,pet
2016-01-14 13:00:00,2016-01-14 13:00:00,0.0,9.72e-06
2016-01-14 14:00:00,2016-01-14 14:00:00,0.0,9.72e-06
2016-01-14 15:00:00,2016-01-14 15:00:00,0.0,9.72e-06
2016-01-14 16:00:00,2016-01-14 16:00:00,0.0,3.982666666666667e-05
2016-01-14 17:00:00,2016-01-14 17:00:00,0.0,3.982666666666667e-05
2016-01-14 18:00:00,2016-01-14 18:00:00,0.0,3.982666666666667e-05
2016-01-14 19:00:00,2016-01-14 19:00:00,0.0,9.997333333333332e-05
2016-01-14 20:00:00,2016-01-14 20:00:00,0.0,9.997333333333332e-05
2016-01-14 21:00:00,2016-01-14 21:00:00,0.0,9.997333333333332e-05
2016-01-14 22:00:00,2016-01-14 22:00:00,0.0,9.374666666666669e-05
2016-01-14 23:00:00,2016-01-14 23:00:00,0.0,9.374666666666669e-05
2016-01-15 00:00:00,2016-01-15 00:00:00,0.0,9.374666666666669e-05
2016-01-15 01:00:00,2016-01-15 01:00:00,0.0011584,3.7906666666666654e-05
2016-01-15 02:00:00,2016-01-15 02:00:00,0.0007271733333333333,3.7906666666666654e-05
2016-01-15 03:00:00,2016-01-15 03:00:00,0.0,3.7906666666666654e-05
2016-01-15 04:00:00,2016-01-15 04:00:00,2.013333333333333e-06,1.2953333333333335e-05
2016-01-15 05:00:00,2016-01-15 05:00:00,0.00013597333333333333,1.2953333333333335e-05
2016-01-15 06:00:00,2016-01-15 06:00:00,4.509333333333334e-05,1.2953333333333335e-05
2016-01-15 07:00:00,2016-01-15 07:00:00,0.00013266666666666667,2.4799999999999995e-06
2016-01-15 08:00:00,2016-01-15 08:00:00,0.00013069333333333335,2.4799999999999995e-06
2016-01-15 09:00:00,2016-01-15 09:00:00,4.517333333333333e-05,2.4799999999999995e-06
2016-01-15 10:00:00,2016-01-15 10:00:00,0.0,-1.0333333333333333e-06
2016-01-15 11:00:00,2016-01-15 11:00:00,0.0,-1.0333333333333333e-06
2016-01-15 12:00:00,2016-01-15 12:00:00,0.0,-1.0333333333333333e-06
2016-01-15 13:00:00,2016-01-15 13:00:00,0.0,-2.1666666666666665e-06
2016-01-15 14:00:00,2016-01-15 14:00:00,0.0,-2.1666666666666665e-06
2016-01-15 15:00:00,2016-01-15 15:00:00,0.0,-2.1666666666666665e-06
2016-01-15 16:00:00,2016-01-15 16:00:00,0.0,1.5073330666666669e-05
2016-01-15 17:00:00,2016-01-15 17:00:00,0.0,1.5073330666666669e-05
2016-01-15 18:00:00,2016-01-15 18:00:00,0.0,1.5073330666666669e-05
2016-01-15 19:00:00,2016-01-15 19:00:00,0.0,5.5633336e-05
2016-01-15 20:00:00,2016-01-15 20:00:00,0.0,5.5633336e-05
2016-01-15 21:00:00,2016-01-15 21:00:00,0.0,5.5633336e-05
2016-01-15 22:00:00,2016-01-15 22:00:00,0.0,5.585333066666667e-05
2016-01-15 23:00:00,2016-01-15 23:00:00,0.0,5.585333066666667e-05
2016-01-16 00:00:00,2016-01-16 00:00:00,0.0,5.585333066666667e-05
2016-01-16 01:00:00,2016-01-16 01:00:00,0.0,3.006666666666667e-06
2016-01-16 02:00:00,2016-01-16 02:00:00,0.0,3.006666666666667e-06
2016-01-16 03:00:00,2016-01-16 03:00:00,0.0,3.006666666666667e-06
2016-01-16 04:00:00,2016-01-16 04:00:00,0.0,-1.7266666666666663e-06
2016-01-16 05:00:00,2016-01-16 05:00:00,0.0,-1.7266666666666663e-06
2016-01-16 06:00:00,2016-01-16 06:00:00,0.0,-1.7266666666666663e-06
2016-01-16 07:00:00,2016-01-16 07:00:00,6.666666666666668e-09,1.8866666666666669e-06
2016-01-16 08:00:00,2016-01-16 08:00:00,0.00038405333333333335,1.8866666666666669e-06
2016-01-16 09:00:00,2016-01-16 09:00:00,0.0007338666666666667,1.8866666666666669e-06
2016-01-16 10:00:00,2016-01-16 10:00:00,0.00036162666666666673,1.0133333333333333e-06
2016-01-16 11:00:00,2016-01-16 11:00:00,0.002323333333333334,1.0133333333333333e-06
2016-01-16 12:00:00,2016-01-16 12:00:00,0.00066426,1.0133333333333333e-06
2016-01-16 13:00:00,2016-01-16 13:00:00,5.026666666666667e-06,1.7533333333333334e-06
2016-01-16 14:00:00,2016-01-16 14:00:00,0.00013567999999999997,1.7533333333333334e-06
2016-01-16 15:00:00,2016-01-16 15:00:00,0.0005756800000000001,1.7533333333333334e-06
2016-01-16 16:00:00,2016-01-16 16:00:00,0.0003791333333333334,1.5986666666666667e-05
2016-01-16 17:00:00,2016-01-16 17:00:00,3.0133333333333334e-06,1.5986666666666667e-05
2016-01-16 18:00:00,2016-01-16 18:00:00,0.0,1.5986666666666667e-05
2016-01-16 19:00:00,2016-01-16 19:00:00,0.0,7.070666666666668e-05
2016-01-16 20:00:00,2016-01-16 20:00:00,0.0,7.070666666666668e-05
2016-01-16 21:00:00,2016-01-16 21:00:00,0.0,7.070666666666668e-05
2016-01-16 22:00:00,2016-01-16 22:00:00,0.0,6.886e-05
2016-01-16 23:00:00,2016-01-16 23:00:00,0.0004850666666666667,6.886e-05
2016-01-17 00:00:00,2016-01-17 00:00:00,0.0005475733333333334,6.886e-05
2016-01-17 01:00:00,2016-01-17 01:00:00,0.00015712,3.1933333333333334e-06
2016-01-17 02:00:00,2016-01-17 02:00:00,0.0004762133333333333,3.1933333333333334e-06
2016-01-17 03:00:00,2016-01-17 03:00:00,0.0,3.1933333333333334e-06
2016-01-17 04:00:00,2016-01-17 04:00:00,0.0,-2.333333333333333e-07
2016-01-17 05:00:00,2016-01-17 05:00:00,0.0,-2.333333333333333e-07
2016-01-17 06:00:00,2016-01-17 06:00:00,0.0,-2.333333333333333e-07
2016-01-17 07:00:00,2016-01-17 07:00:00,0.0,-3.9466666666666664e-06
2016-01-17 08:00:00,2016-01-17 08:00:00,0.0,-3.9466666666666664e-06
2016-01-17 09:00:00,2016-01-17 09:00:00,0.0,-3.9466666666666664e-06
2016-01-17 10:00:00,2016-01-17 10:00:00,0.0,-9.166666666666666e-06
2016-01-17 11:00:00,2016-01-17 11:00:00,0.0,-9.166666666666666e-06
2016-01-17 12:00:00,2016-01-17 12:00:00,0.00018202666666666668,-9.166666666666666e-06
2016-01-17 13:00:00,2016-01-17 13:00:00,0.0,-7.393333333333334e-06
2016-01-17 14:00:00,2016-01-17 14:00:00,0.0,-7.393333333333334e-06
2016-01-17 15:00:00,2016-01-17 15:00:00,0.0,-7.393333333333334e-06
2016-01-17 16:00:00,2016-01-17 16:00:00,0.0,1.8313333333333333e-05
2016-01-17 17:00:00,2016-01-17 17:00:00,0.0,1.8313333333333333e-05
2016-01-17 18:00:00,2016-01-17 18:00:00,0.0,1.8313333333333333e-05
2016-01-17 19:00:00,2016-01-17 19:00:00,3.5333333333333336e-05,8.391333333333333e-05
2016-01-17 20:00:00,2016-01-17 20:00:00,6.586666666666666e-06,8.391333333333333e-05
2016-01-17 21:00:00,2016-01-17 21:00:00,7.333333333333333e-07,8.391333333333333e-05
2016-01-17 22:00:00,2016-01-17 22:00:00,0.0,6.815999866666667e-05
2016-01-17 23:00:00,2016-01-17 23:00:00,0.0,6.815999866666667e-05
2016-01-18 00:00:00,2016-01-18 00:00:00,1.957333333333333e-05,6.815999866666667e-05
2016-01-18 01:00:00,2016-01-18 01:00:00,2.5413333333333333e-05,8.653333333333334e-06
2016-01-18 02:00:00,2016-01-18 02:00:00,7.12e-06,8.653333333333334e-06
2016-01-18 03:00:00,2016-01-18 03:00:00,4.9999999999999996e-05,8.653333333333334e-06
2016-01-18 04:00:00,2016-01-18 04:00:00,0.0005885733333333334,4.7399999999999995e-06
2016-01-18 05:00:00,2016-01-18 05:00:00,0.0007635200000000001,4.7399999999999995e-06
2016-01-18 06:00:00,2016-01-18 06:00:00,0.0005563733333333332,4.7399999999999995e-06
2016-01-18 07:00:00,2016-01-18 07:00:00,0.0004695999999999999,2.3333333333333336e-06
2016-01-18 08:00:00,2016-01-18 08:00:00,0.0006670133333333332,2.3333333333333336e-06
2016-01-18 09:00:00,2016-01-18 09:00:00,0.001656466666666667,2.3333333333333336e-06
2016-01-18 10:00:00,2016-01-18 10:00:00,0.0031559200000000004,3.186666666666667e-06
2016-01-18 11:00:00,2016-01-18 11:00:00,0.00292304,3.186666666666667e-06
2016-01-18 12:00:00,2016-01-18 12:00:00,0.0018666400000000001,3.186666666666667e-06
2016-01-18 13:00:00,2016-01-18 13:00:00,0.0007468400000000001,3.293333333333333e-06
2016-01-18 14:00:00,2016-01-18 14:00:00,6.925333333333333e-05,3.293333333333333e-06
2016-01-18 15:00:00,2016-01-18 15:00:00,3.2e-07,3.293333333333333e-06
2016-01-18 16:00:00,2016-01-18 16:00:00,1.3333333333333335e-08,1.2273333333333333e-05
2016-01-18 17:00:00,2016-01-18 17:00:00,0.0,1.2273333333333333e-05
2016-01-18 18:00:00,2016-01-18 18:00:00,0.0,1.2273333333333333e-05
2016-01-18 19:00:00,2016-01-18 19:00:00,0.0,7.651333333333334e-05
2016-01-18 20:00:00,2016-01-18 20:00:00,0.0,7.651333333333334e-05
2016-01-18 21:00:00,2016-01-18 21:00:00,0.0,7.651333333333334e-05
2016-01-18 22:00:00,2016-01-18 22:00:00,0.0,6.871999999999999e-05
2016-01-18 23:00:00,2016-01-18 23:00:00,0.0,6.871999999999999e-05
2016-01-19 00:00:00,2016-01-19 00:00:00,0.0,6.871999999999999e-05
2016-01-19 01:00:00,2016-01-19 01:00:00,0.0,5.82e-06
2016-01-19 02:00:00,2016-01-19 02:00:00,0.0,5.82e-06
2016-01-19 03:00:00,2016-01-19 03:00:00,0.0,5.82e-06
2016-01-19 04:00:00,2016-01-19 04:00:00,0.0,4.326666666666666e-06
2016-01-19 05:00:00,2016-01-19 05:00:00,0.0,4.326666666666666e-06
2016-01-19 06:00:00,2016-01-19 06:00:00,0.0,4.326666666666666e-06
2016-01-19 07:00:00,2016-01-19 07:00:00,0.0,-1.8400000000000002e-06
2016-01-19 08:00:00,2016-01-19 08:00:00,0.0,-1.8400000000000002e-06
2016-01-19 09:00:00,2016-01-19 09:00:00,0.0,-1.8400000000000002e-06
2016-01-19 10:00:00,2016-01-19 10:00:00,0.00012968,-4.98e-06
2016-01-19 11:00:00,2016-01-19 11:00:00,0.00050276,-4.98e-06
2016-01-19 12:00:00,2016-01-19 12:00:00,8.184e-05,-4.98e-06
2016-01-19 13:00:00,2016-01-19 13:00:00,0.0015631466666666664,-3.213333333333334e-06
2016-01-19 14:00:00,2016-01-19 14:00:00,0.004010066666666667,-3.213333333333334e-06
2016-01-19 15:00:00,2016-01-19 15:00:00,0.004655786666666667,-3.213333333333334e-06
2016-01-19 16:00:00,2016-01-19 16:00:00,0.006426879999999999,2.0606666666666664e-05
2016-01-19 17:00:00,2016-01-19 17:00:00,0.006358133333333335,2.0606666666666664e-05
2016-01-19 18:00:00,2016-01-19 18:00:00,0.006853439999999999,2.0606666666666664e-05
2016-01-19 19:00:00,2016-01-19 19:00:00,0.007992679999999999,6.790666666666666e-05
2016-01-19 20:00:00,2016-01-19 20:00:00,0.002770746666666666,6.790666666666666e-05
2016-01-19 21:00:00,2016-01-19 21:00:00,0.0006281866666666666,6.790666666666666e-05
2016-01-19 22:00:00,2016-01-19 22:00:00,1.6346666666666667e-05,4.624e-05
2016-01-19 23:00:00,2016-01-19 23:00:00,4.653333333333333e-06,4.624e-05
2016-01-20 00:00:00,2016-01-20 00:00:00,0.0,4.624e-05
2016-01-20 01:00:00,2016-01-20 01:00:00,0.0,8.666666666666666e-08
2016-01-20 02:00:00,2016-01-20 02:00:00,0.0,8.666666666666666e-08
2016-01-20 03:00:00,2016-01-20 03:00:00,0.0,8.666666666666666e-08
2016-01-20 04:00:00,2016-01-20 04:00:00,0.0,-5.02e-06
2016-01-20 05:00:00,2016-01-20 05:00:00,0.0,-5.02e-06
2016-01-20 06:00:00,2016-01-20 06:00:00,0.0,-5.02e-06
2016-01-20 07:00:00,2016-01-20 07:00:00,0.0,-3.5133333333333333e-06
2016-01-20 08:00:00,2016-01-20 08:00:00,0.0,-3.5133333333333333e-06
2016-01-20 09:00:00,2016-01-20 09:00:00,0.0,-3.5133333333333333e-06
2016-01-20 10:00:00,2016-01-20 10:00:00,0.0,-6.066666666666668e-06
2016-01-20 11:00:00,2016-01-20 11:00:00,0.0,-6.066666666666668e-06
2016-01-20 12:00:00,2016-01-20 12:00:00,1.6e-07,-6.066666666666668e-06
2016-01-20 13:00:00,2016-01-20 13:00:00,0.0,-4.686666666666667e-06
2016-01-20 14:00:00,2016-01-20 14:00:00,0.0,-4.686666666666667e-06
2016-01-20 15:00:00,2016-01-20 15:00:00,0.0,-4.686666666666667e-06
2016-01-20 16:00:00,2016-01-20 16:00:00,0.0,2.2173333333333333e-05
2016-01-20 17:00:00,2016-01-20 17:00:00,0.0,2.2173333333333333e-05
2016-01-20 18:00:00,2016-01-20 18:00:00,0.0,2.2173333333333333e-05
2016-01-20 19:00:00,2016-01-20 19:00:00,0.0,9.818666666666667e-05
2016-01-20 20:00:00,2016-01-20 20:00:00,0.0,9.818666666666667e-05
2016-01-20 21:00:00,2016-01-20 21:00:00,0.0,9.818666666666667e-05
2016-01-20 22:00:00,2016-01-20 22:00:00,0.0,9.850666666666666e-05
2016-01-20 23:00:00,2016-01-20 23:00:00,0.0,9.850666666666666e-05
2016-01-21 00:00:00,2016-01-21 00:00:00,0.0,9.850666666666666e-05
2016-01-21 01:00:00,2016-01-21 01:00:00,0.0,1.186e-05
2016-01-21 02:00:00,2016-01-21 02:00:00,0.0,1.186e-05
2016-01-21 03:00:00,2016-01-21 03:00:00,0.0,1.186e-05
2016-01-21 04:00:00,2016-01-21 04:00:00,0.0,2.1266666666666665e-06
2016-01-21 05:00:00,2016-01-21 05:00:00,0.0,2.1266666666666665e-06
2016-01-21 06:00:00,2016-01-21 06:00:00,0.0,2.1266666666666665e-06
2016-01-21 07:00:00,2016-01-21 07:00:00,0.0,3.4533333333333334e-06
2016-01-21 08:00:00,2016-01-21 08:00:00,0.0,3.4533333333333334e-06
2016-01-21 09:00:00,2016-01-21 09:00:00,0.0,3.4533333333333334e-06
2016-01-21 10:00:00,2016-01-21 10:00:00,0.0,3.966666666666667e-06
2016-01-21 11:00:00,2016-01-21 11:00:00,0.0,3.966666666666667e-06
2016-01-21 12:00:00,2016-01-21 12:00:00,0.0,3.966666666666667e-06
2016-01-21 13:00:00,2016-01-21 13:00:00,0.0,4.64e-06
2016-01-21 14:00:00,2016-01-21 14:00:00,0.0,4.64e-06
2016-01-21 15:00:00,2016-01-21 15:00:00,0.0,4.64e-06
2016-01-21 16:00:00,2016-01-21 16:00:00,0.0,4.0426666666666664e-05
2016-01-21 17:00:00,2016-01-21 17:00:00,0.0,4.0426666666666664e-05
2016-01-21 18:00:00,2016-01-21 18:00:00,0.0,4.0426666666666664e-05
2016-01-21 19:00:00,2016-01-21 19:00:00,0.0,0.00013241333333333336
2016-01-21 20:00:00,2016-01-21 20:00:00,0.0,0.00013241333333333336
2016-01-21 21:00:00,2016-01-21 21:00:00,0.0,0.00013241333333333336
2016-01-21 22:00:00,2016-01-21 22:00:00,0.0,0.00011149333333333333
2016-01-21 23:00:00,2016-01-21 23:00:00,0.0,0.00011149333333333333
2016-01-22 00:00:00,2016-01-22 00:00:00,0.0,0.00011149333333333333
2016-01-22 01:00:00,2016-01-22 01:00:00,0.0,2.1546666666666665e-05
2016-01-22 02:00:00,2016-01-22 02:00:00,0.0,2.1546666666666665e-05
2016-01-22 03:00:00,2016-01-22 03:00:00,0.0,2.1546666666666665e-05
2016-01-22 04:00:00,2016-01-22 04:00:00,0.0,1.818e-05
2016-01-22 05:00:00,2016-01-22 05:00:00,0.0,1.818e-05
2016-01-22 06:00:00,2016-01-22 06:00:00,0.0,1.818e-05
2016-01-22 07:00:00,2016-01-22 07:00:00,0.0,2.2653333333333332e-05
2016-01-22 08:00:00,2016-01-22 08:00:00,0.0,2.2653333333333332e-05
2016-01-22 09:00:00,2016-01-22 09:00:00,0.0,2.2653333333333332e-05
2016-01-22 10:00:00,2016-01-22 10:00:00,7.584e-05,3.15e-05
2016-01-22 11:00:00,2016-01-22 11:00:00,1.4666666666666668e-05,3.15e-05
2016-01-22 12:00:00,2016-01-22 12:00:00,0.0001456,3.15e-05
2016-01-22 13:00:00,2016-01-22 13:00:00,1.3013333333333333e-05,1.4693333333333332e-05
2016-01-22 14:00:00,2016-01-22 14:00:00,4.386666666666667e-05,1.4693333333333332e-05
2016-01-22 15:00:00,2016-01-22 15:00:00,1.1146666666666664e-05,1.4693333333333332e-05
2016-01-22 16:00:00,2016-01-22 16:00:00,0.00023749333333333332,1.754e-05
2016-01-22 17:00:00,2016-01-22 17:00:00,0.0007669333333333334,1.754e-05
2016-01-22 18:00:00,2016-01-22 18:00:00,0.002464866666666667,1.754e-05
2016-01-22 19:00:00,2016-01-22 19:00:00,0.0012483333333333333,3.698666666666666e-05
2016-01-22 20:00:00,2016-01-22 20:00:00,3.173333333333333e-06,3.698666666666666e-05
2016-01-22 21:00:00,2016-01-22 21:00:00,2.533333333333333e-06,3.698666666666666e-05
2016-01-22 22:00:00,2016-01-22 22:00:00,8.505333333333331e-05,5.4399999999999994e-05
2016-01-22 23:00:00,2016-01-22 23:00:00,0.00020802666666666663,5.4399999999999994e-05
2016-01-23 00:00:00,2016-01-23 00:00:00,0.0027696266666666666,5.4399999999999994e-05
2016-01-23 01:00:00,2016-01-23 01:00:00,0.007295026666666667,1.9266666666666666e-05
2016-01-23 02:00:00,2016-01-23 02:00:00,0.007253613333333334,1.9266666666666666e-05
2016-01-23 03:00:00,2016-01-23 03:00:00,0.004672226666666666,1.9266666666666666e-05
2016-01-23 04:00:00,2016-01-23 04:00:00,0.0025890133333333334,1.574666666666667e-05
2016-01-23 05:00:00,2016-01-23 05:00:00,0.0008036266666666666,1.574666666666667e-05
2016-01-23 06:00:00,2016-01-23 06:00:00,0.00015467999999999998,1.574666666666667e-05
2016-01-23 07:00:00,2016-01-23 07:00:00,1.8906666666666666e-05,5.52e-06
2016-01-23 08:00:00,2016-01-23 08:00:00,0.00017613333333333335,5.52e-06
2016-01-23 09:00:00,2016-01-23 09:00:00,0.0006065866666666669,5.52e-06
2016-01-23 10:00:00,2016-01-23 10:00:00,0.0003427066666666666,1.4999999999999998e-06
2016-01-23 11:00:00,2016-01-23 11:00:00,0.00033036000000000003,1.4999999999999998e-06
2016-01-23 12:00:00,2016-01-23 12:00:00,0.0,1.4999999999999998e-06
2016-01-23 13:00:00,2016-01-23 13:00:00,0.00015908,1.9679999999999998e-05
2016-01-23 14:00:00,2016-01-23 14:00:00,0.0,1.9679999999999998e-05
2016-01-23 15:00:00,2016-01-23 15:00:00,0.0,1.9679999999999998e-05
2016-01-23 16:00:00,2016-01-23 16:00:00,0.00014128,5.939333333333334e-05
2016-01-23 17:00:00,2016-01-23 17:00:00,0.0,5.939333333333334e-05
2016-01-23 18:00:00,2016-01-23 18:00:00,0.00014480000000000002,5.939333333333334e-05
2016-01-23 19:00:00,2016-01-23 19:00:00,2.619333333333333e-05,0.00013670000000000002
2016-01-23 20:00:00,2016-01-23 20:00:00,9.240000000000001e-06,0.00013670000000000002
2016-01-23 21:00:00,2016-01-23 21:00:00,0.00029809333333333335,0.00013670000000000002
2016-01-23 22:00:00,2016-01-23 22:00:00,0.0001807466666666667,0.00013576
2016-01-23 23:00:00,2016-01-23 23:00:00,0.0014320933333333333,0.00013576
2016-01-24 00:00:00,2016-01-24 00:00:00,0.0006757066666666666,0.00013576
2016-01-24 01:00:00,2016-01-24 01:00:00,0.00014655999999999998,6.817333333333333e-05
2016-01-24 02:00:00,2016-01-24 02:00:00,0.00116958,6.817333333333333e-05
2016-01-24 03:00:00,2016-01-24 03:00:00,0.00043121333333333327,6.817333333333333e-05
2016-01-24 04:00:00,2016-01-24 04:00:00,0.00015201333333333334,5.955333333333333e-05
2016-01-24 05:00:00,2016-01-24 05:00:00,0.00026952,5.955333333333333e-05
2016-01-24 06:00:00,2016-01-24 06:00:00,0.00012528666666666667,5.955333333333333e-05
2016-01-24 07:00:00,2016-01-24 07:00:00,0.0,3.285333333333334e-05
2016-01-24 08:00:00,2016-01-24 08:00:00,0.0,3.285333333333334e-05
2016-01-24 09:00:00,2016-01-24 09:00:00,0.0,3.285333333333334e-05
2016-01-24 10:00:00,2016-01-24 10:00:00,0.0,3.0433333333333332e-05
2016-01-24 11:00:00,2016-01-24 11:00:00,0.00023147999999999997,3.0433333333333332e-05
2016-01-24 12:00:00,2016-01-24 12:00:00,0.0,3.0433333333333332e-05
2016-01-24 13:00:00,2016-01-24 13:00:00,0.0,3.09e-05
2016-01-24 14:00:00,2016-01-24 14:00:00,0.0,3.09e-05
2016-01-24 15:00:00,2016-01-24 15:00:00,0.0,3.09e-05
2016-01-24 16:00:00,2016-01-24 16:00:00,0.0,6.470666666666667e-05
2016-01-24 17:00:00,2016-01-24 17:00:00,0.0,6.470666666666667e-05
2016-01-24 18:00:00,2016-01-24 18:00:00,0.0,6.470666666666667e-05
2016-01-24 19:00:00,2016-01-24 19:00:00,0.0,0.00012063333333333332
2016-01-24 20:00:00,2016-01-24 20:00:00,0.0,0.00012063333333333332
2016-01-24 21:00:00,2016-01-24 21:00:00,0.0,0.00012063333333333332
2016-01-24 22:00:00,2016-01-24 22:00:00,0.0,0.00010918666666666668
2016-01-24 23:00:00,2016-01-24 23:00:00,0.0,0.00010918666666666668
2016-01-25 00:00:00,2016-01-25 00:00:00,0.0,0.00010918666666666668
2016-01-25 01:00:00,2016-01-25 01:00:00,0.0,4.847333333333333e-05
2016-01-25 02:00:00,2016-01-25 02:00:00,0.0,4.847333333333333e-05
2016-01-25 03:00:00,2016-01-25 03:00:00,0.0,4.847333333333333e-05
2016-01-25 04:00:00,2016-01-25 04:00:00,0.0,2.465333333333333e-05
2016-01-25 05:00:00,2016-01-25 05:00:00,0.0,2.465333333333333e-05
2016-01-25 06:00:00,2016-01-25 06:00:00,0.0,2.465333333333333e-05
2016-01-25 07:00:00,2016-01-25 07:00:00,0.0,2.7266666666666668e-05
2016-01-25 08:00:00,2016-01-25 08:00:00,0.0,2.7266666666666668e-05
2016-01-25 09:00:00,2016-01-25 09:00:00,0.0,2.7266666666666668e-05
2016-01-25 10:00:00,2016-01-25 10:00:00,0.0,3.144e-05
2016-01-25 11:00:00,2016-01-25 11:00:00,0.0,3.144e-05
2016-01-25 12:00:00,2016-01-25 12:00:00,0.0,3.144e-05
2016-01-25 13:00:00,2016-01-25 13:00:00,0.0,3.2739999999999995e-05
2016-01-25 14:00:00,2016-01-25 14:00:00,0.0,3.2739999999999995e-05
2016-01-25 15:00:00,2016-01-25 15:00:00,0.0,3.2739999999999995e-05
2016-01-25 16:00:00,2016-01-25 16:00:00,0.0,5.7686666666666664e-05
2016-01-25 17:00:00,2016-01-25 17:00:00,0.0,5.7686666666666664e-05
2016-01-25 18:00:00,2016-01-25 18:00:00,0.0,5.7686666666666664e-05
2016-01-25 19:00:00,2016-01-25 19:00:00,0.0,0.00012662
2016-01-25 20:00:00,2016-01-25 20:00:00,0.0,0.00012662
2016-01-25 21:00:00,2016-01-25 21:00:00,0.0,0.00012662
2016-01-25 22:00:00,2016-01-25 22:00:00,0.0,0.00011624
2016-01-25 23:00:00,2016-01-25 23:00:00,0.0,0.00011624
2016-01-26 00:00:00,2016-01-26 00:00:00,0.0,0.00011624
2016-01-26 01:00:00,2016-01-26 01:00:00,0.0,2.4580000000000002e-05
2016-01-26 02:00:00,2016-01-26 02:00:00,0.0,2.4580000000000002e-05
2016-01-26 03:00:00,2016-01-26 03:00:00,0.0,2.4580000000000002e-05
2016-01-26 04:00:00,2016-01-26 04:00:00,0.0,1.2506666666666665e-05
2016-01-26 05:00:00,2016-01-26 05:00:00,0.0,1.2506666666666665e-05
2016-01-26 06:00:00,2016-01-26 06:00:00,0.0,1.2506666666666665e-05
2016-01-26 07:00:00,2016-01-26 07:00:00,0.0,7.353333333333334e-06
2016-01-26 08:00:00,2016-01-26 08:00:00,0.0,7.353333333333334e-06
2016-01-26 09:00:00,2016-01-26 09:00:00,0.0,7.353333333333334e-06
2016-01-26 10:00:00,2016-01-26 10:00:00,0.0,3.5333333333333327e-06
2016-01-26 11:00:00,2016-01-26 11:00:00,0.0,3.5333333333333327e-06
2016-01-26 12:00:00,2016-01-26 12:00:00,0.0,3.5333333333333327e-06
2016-01-26 13:00:00,2016-01-26 13:00:00,0.0,2.433333333333334e-06
2016-01-26 14:00:00,2016-01-26 14:00:00,0.0,2.433333333333334e-06
2016-01-26 15:00:00,2016-01-26 15:00:00,0.0,2.433333333333334e-06
2016-01-26 16:00:00,2016-01-26 16:00:00,0.0,4.46e-05
2016-01-26 17:00:00,2016-01-26 17:00:00,0.0,4.46e-05
2016-01-26 18:00:00,2016-01-26 18:00:00,0.0,4.46e-05
2016-01-26 19:00:00,2016-01-26 19:00:00,0.0,0.0001303
2016-01-26 20:00:00,2016-01-26 20:00:00,0.0,0.0001303
2016-01-26 21:00:00,2016-01-26 21:00:00,0.0,0.0001303
2016-01-26 22:00:00,2016-01-26 22:00:00,0.0,0.00011323333333333334
2016-01-26 23:00:00,2016-01-26 23:00:00,0.0,0.00011323333333333334
2016-01-27 00:00:00,2016-01-27 00:00:00,0.0,0.00011323333333333334
2016-01-27 01:00:00,2016-01-27 01:00:00,0.0,1.18e-05
2016-01-27 02:00:00,2016-01-27 02:00:00,0.0,1.18e-05
2016-01-27 03:00:00,2016-01-27 03:00:00,0.0,1.18e-05
2016-01-27 04:00:00,2016-01-27 04:00:00,0.0,3.08e-06
2016-01-27 05:00:00,2016-01-27 05:00:00,0.0,3.08e-06
2016-01-27 06:00:00,2016-01-27 06:00:00,0.0,3.08e-06
2016-01-27 07:00:00,2016-01-27 07:00:00,0.0,1.2466666666666669e-06
2016-01-27 08:00:00,2016-01-27 08:00:00,0.0,1.2466666666666669e-06
2016-01-27 09:00:00,2016-01-27 09:00:00,0.0,1.2466666666666669e-06
2016-01-27 10:00:00,2016-01-27 10:00:00,0.0,1.6200000000000004e-06
2016-01-27 11:00:00,2016-01-27 11:00:00,0.0,1.6200000000000004e-06
2016-01-27 12:00:00,2016-01-27 12:00:00,0.0,1.6200000000000004e-06
2016-01-27 13:00:00,2016-01-27 13:00:00,0.0,8.333333333333333e-07
2016-01-27 14:00:00,2016-01-27 14:00:00,0.0,8.333333333333333e-07
2016-01-27 15:00:00,2016-01-27 15:00:00,0.0,8.333333333333333e-07
2016-01-27 16:00:00,2016-01-27 16:00:00,0.0,3.8379999999999995e-05
2016-01-27 17:00:00,2016-01-27 17:00:00,0.0,3.8379999999999995e-05
2016-01-27 18:00:00,2016-01-27 18:00:00,0.0,3.8379999999999995e-05
